WHO_region	Country	ISO3	Date_report	Date_report_start	Date_report_end	Date_sequence_start	Date_sequence_end	New_b117	Cumu_b117	Prop_b117	New_b117k	Cumu_b117k	Prop_b117k	New_b1351	Cumu_b1351	Prop_b1351	New_p1	Cumu_p1	Prop_p1	New_b16172	Cumu_b16172	Prop_b16172	New_sequenced	Cumu_sequenced	link1
EUR	United Kingdom	GBR	2021/5/12	2021/5/6	2021/5/12	2021/5/6	2021/5/12	9141	242571		0	43		81	863		19	113		793	1313				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers/variants-distribution-of-cases-data
EUR	United Kingdom	GBR	2021/5/19	2021/5/13	2021/5/19	2021/5/13	2021/5/19	7066	249637		0	43		41	904		30	143		2111	3424				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers/variants-distribution-of-cases-data
EUR	United Kingdom	GBR	2021/5/27	2021/5/20	2021/5/27	2021/5/20	2021/5/26	5431	255068		0	43		32	936		21	164		3535	6959				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers/variants-distribution-of-case-data-27-may-2021
EUR	United Kingdom	GBR	2021/6/3	2021/5/28	2021/6/3	2021/5/27	2021/6/2	3720	258788		0	43		16	952		5	169		5472	12431				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers/variants-distribution-of-case-data-3-june-2021
EUR	United Kingdom	GBR	2021/6/11	2021/6/4	2021/6/11	2021/6/3	2021/6/9	9134	267922		2	45		60	1012		49	218		29892	42323				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers/variants-distribution-of-case-data-11-june-2021
EUR	United Kingdom	GBR	2021/6/18	2021/6/11	2021/6/19	2021/6/10	2021/6/16	4089	272011		1	46		24	1036		19	237		33630	75953				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers/variants-distribution-of-case-data-18-june-2021
EUR	United Kingdom	GBR	2021/6/25			2021/6/17	2021/6/23	2399	274410		0	46		17	1053		7	244		35204	111157				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers/variants-distribution-of-case-data-3-june-2022
EUR	United Kingdom	GBR	2021/7/2			2021/6/24	2021/6/30	823	275233		0	46		11	1064		2	246		50824	161981				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers/variants-distribution-of-case-data-3-june-2022
EUR	United Kingdom	GBR	2021/7/9			2021/7/1	2021/7/7	680	275913		0	46		9	1073		8	254		54268	216249				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers/variants-distribution-of-case-data-9-july-2021
EUR	United Kingdom	GBR	2021/7/15			2021/7/8	2021/7/14	453	276366		0	46		0	1073		0	254		36800	253049				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers/variants-distribution-of-case-data-16-july-2021
EUR	United Kingdom	GBR	2021/7/23			2021/7/15	2021/7/21	406	276772		0	46		9	1082		0	254		33716	286765				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers/variants-distribution-of-case-data-23-july-2021
EUR	United Kingdom	GBR	2021/7/30			2021/7/22	2021/7/28	531	277303		0	46		3	1085		4	258		37427	324192				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers/variants-distribution-of-case-data-30-july-2021
EUR	United Kingdom	GBR	2021/8/6			2021/7/29	2021/8/4	379	277682		0	46		2	1087		2	260		57830	382022				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers/variants-distribution-of-case-data-6-august-2021
EUR	United Kingdom	GBR	2021/8/13			2021/8/5	2021/8/11	245	277927		0	46		3	1090		3	263		51057	433079				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers
EUR	United Kingdom	GBR	2021/8/20			2021/8/12	2021/8/18	-17	277910		0	46		2	1092		2	265		52348	485427				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers
EUR	United Kingdom	GBR	2021/8/27			2021/8/19	2021/8/25	-322	277588		0	46		1	1093		7	272		49960	535387				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers
EUR	United Kingdom	GBR	2021/9/3			2021/8/26	2021/9/1	344	277932		0	46		15	1108		5	277		70179	605566				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers
EUR	United Kingdom	GBR	2021/9/10			2021/9/2	2021/9/8	19	277951		0	46		2	1110		1	278		63835	669401				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers
EUR	United Kingdom	GBR	2021/9/17			2021/9/9	2021/9/15	20	277971		0	46		1	1111		1	279		65129	"734530	"				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers
EUR	United Kingdom	GBR	2021/9/24			2021/9/16	2021/9/22	126	"278097	"		0	46		6	1117		0	279		64579	"799109	"				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers
EUR	United Kingdom	GBR	2021/10/1			2021/9/23	2021/9/29	18	278115		0	46		0	1117		9	288		59629	"858738	"				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers
EUR	United Kingdom	GBR	2021/10/8			2021/9/30	2021/10/6	-15	"278100	"		0	46		-11	1106		0	288		74666	"933404	"				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers
EUR	United Kingdom	GBR	2021/10/15			2021/10/7	2021/10/13	47	278147		0	46		-1	1105		0	288		53889	"	987293	"				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers
EUR	United Kingdom	GBR	2021/10/22			2021/10/14	2021/10/20	1	278148		0	46		0	1105		2	290		74165	1061458				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers
EUR	United Kingdom	GBR	2021/10/29			2021/10/21	2021/10/27	"	-530"	277618		0	46		-1	1104		0	290		55746	1117204				https://www.gov.uk/government/publications/covid-19-variants-genomically-confirmed-case-numbers
EUR	Denmark	DNK	2020/3/4			2020/11/9	2020/11/15	4	4	0.3	0	0		0	0					0	0	0	1536	12522	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/7/15			2020/11/16	2020/11/22	0	4	0	0	0		0	0					0	0	0	2006	14528	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/8/10			2020/11/23	2020/11/29	3	7	0.2	0	0		0	0					0	0	0	2227	16755	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/9/17			2020/11/30	2020/12/6	7	14	0.2	0	0		0	0					0	0	0	2911	19666	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/9/17			2020/12/7	2020/12/13	15	29	0.4	0	0		0	0					0	0	0	4337	24003	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/3/25			2020/12/14	2020/12/20	37	66	0.8	0	0		0	0					0	0	0	5041	29044	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/4/13			2020/12/21	2020/12/27	64	130	1.8	0	0		0	0					0	0	0	3674	32718	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/4/17			2020/12/28	2021/1/3	80	210	2	0	0		0	0					0	0	0	3988	36706	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/4/24			2021/1/4	2021/1/10	156	366	3.7	0	0		1	1	0				0	0	0	4154	40860	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/5/1			2021/1/11	2021/1/17	311	677	7	0	0		1	2	0				0	0	0	4414	45274	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/5/8			2021/1/18	2021/1/24	472	1149	12.8	0	0		3	5	0.1				0	0	0	3693	48967	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/5/19			2021/1/25	2021/1/31	518	1667	19.5	0	0	0	1	6	0			0	0	0	0	2660	51627	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/7/24			2021/2/1	2021/2/7	663	2330	29.7	0	0	0	4	10	0.2			0	0	0	0	2238	53865	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/5/29			2021/2/8	2021/2/14	929	3259	47.1	0	0	0	2	12	0.1			0	0	0	0	1974	55839	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/6/3			2021/2/15	2021/2/21	1591	4850	65.8	0	0	0	2	14	0.1		5	0	0	0	0	2418	58257	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/6/12			2021/2/22	2021/2/28	2042	6892	76.1	0	0	0	3	17	0.1	1	6	0	0	0	0	2679	60936	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/6/12			2021/3/1	2021/3/7	2300	9192	85.2	0	0	0	12	29	0.4	2	8	0.1	0	0	0	2702	63638	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/6/26			2021/3/8	2021/3/14	2774	11966	92.5	0	0	0	6	35	0.2	0	8	0	0	0	0	2999	66637	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/6/26			2021/3/15	2021/3/21	3082	15048	90.5	0	0	0	8	43	0.2	6	14	0.2	0	0	0	3405	70042	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/6/26			2021/3/22	2021/3/28	3503	18551	93	0	0	0	7	50	0.2	3	17	0.1	0	0	0	3765	73807	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/6/26			2021/3/29	2021/4/4	3304	21855	94.7	5	5	0.1	15	65	0.4	0	17	0	3	3	0.1	3490	77297	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/7/3			2021/4/5	2021/4/11	3291	25146	95.3	6	11	0.2	19	84	0.6	0	17	0	3	6	0.1	3452	80749	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/6/26			2021/4/12	2021/4/18	3590	28736	96.9	0	11	0	6	90	0.2	0	17	0	5	11	0.1	3706	84455	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/8/10			2021/4/19	2021/4/25	3522	32258	96.5	5	16	0.1	14	104	0.4	2	19	0.2	13	24	0.4	3649	88104	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/8/13			2021/4/26	2021/5/2	3958	36216	95.6	42	58	1	1	105	0	2	21	0	18	42	0.4	4139	92243	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/8/10			2021/5/3	2021/5/9	4817	41033	96.3	91	149	1.8	4	109	0.1	0	21	0	14	56	0.3	5004	97247	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/8/10			2021/5/10	2021/5/16	5802	46835	97.4	66	215	1.1	2	111	0	2	23	0	31	87	0.5	5956	103203	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/8/10			2021/5/17	2021/5/23	5317	52152	99.1	70	285	1.3	0	111	0	12	35	0.2	13	100	0.2	5366	108569	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/9/17			2021/5/24	2021/5/30	5147	57299	98.7	42	327	0.8	4	115	0.1	5	40	0.1	14	114	0.3	5262	113831	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/8/10			2021/5/31	2021/6/6	4481	61780	98.2	28	355	0.6	1	116	0	6	46	0.1	31	145	0.7	4565	118396	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/8/23			2021/6/7	2021/6/13	2387	64167	96.8	6	361	0.2	1	117	0	1	47	0	61	206	2.5	2467	120863	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/8/23			2021/6/14	2021/6/20	1254	65421	91.9	1	362	0.1	0	117	0	4	51	0.3	91	297	6.7	1364	122227	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/8/23			2021/6/21	2021/6/27	789	66210	67.7	0	362	0	2	119	0.2	6	57	0.5	332	629	28.5	1165	123392	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/8/23			2021/6/28	2021/7/4	828	67038	34.2	0	362	0	10	129	0.4	3	60	0.1	1559	2188	64.4	2419	125811	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/8/23			2021/7/5	2021/7/11	589	67627	17.7	0	362	0	0	129	0	3	63	0.1	2696	4884	81.1	3323	129134	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/8/23			2021/7/12	2021/7/18	410	68037	6.6	0	362	0	1	130	0	3	66	0	5775	10659	92.3	6257	135391	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/8/23			2021/7/19	2021/7/25	161	68198	3.3	1	363	0	1	131	0	0	66	0	4494	15153	93.5	4807	140198	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/8/23			2021/7/26	2021/8/1	60	68258	1.1	0	363	0	0	131	0	1	67	0	5277	20430	94.8	5565	145763	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/9/17			2021/8/2	2021/8/8	38	68296	0.7	0	363	0	0	131	0	0	67	0	5177	25607	93.4	5545	151308	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/9/17			2021/8/9	2021/8/15	23	68319	0.4	0	363	0	0	131	0	0	67	0	5390	30997	91.9	5865	157173	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/9/17			2021/8/16	2021/8/22	9	68328	0.2				0	131	0	0	67	0	5043	36040	91.1	5538	162711	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/9/17			2021/8/23	2021/8/29	2	68330	0				0	131	0	0	67	0	5299	41339	99.9	5302	168249	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/9/17			2021/8/30	2021/9/5	1	68331	0				0	131	0	0	67	0	3661	45000	100	3662	173551	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/9/17			2021/9/6	2021/9/12	3	68334	0.1				0	131	0	0	67	0	2771	47771	99.9	2774	176325	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/9/17			2021/9/13	2021/9/19	1	68335	0.1				0	131	0	0	67	0	1972	49743	99.9	1973	178298	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/10/12			2021/9/20	2021/9/26	0	68335	0				0	131	0	0	67	0	2304	52047	100	2305	180603	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/10/12			2021/9/27	2021/10/3	0	68335	0				0	131	0	0	67	0	2731	54778	100	2731	183334	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/10/12			2021/10/4	2021/10/10	0	68335	0				0	131	0	0	67	0	3540	58318	100	3540	186874	https://www.covid19genomics.dk/statistics
EUR	Denmark	DNK	2021/11/1				2021/10/31		68475						131			67			80620				https://www.covid19genomics.dk/statistics
EUR	Austria	AUT	2021/8/24			2021/1/4	2021/1/10	109	109					6	6		0	0		2	2				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/8/3			2021/1/11	2021/1/17	354	463					59	65		0	0		3	5				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/7/27			2021/1/18	2021/1/24	456	919					137	202		0	0		0	5				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/7/13			2021/1/25	2021/1/31	1050	1969					179	381		0	0		0	5				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/7/13			2021/2/1	2021/2/7	1978	3947					123	504		0	0		1	6				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/7/7			2021/2/8	2021/2/14	1984	5931					111	615		0	0		0	6				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/9/14			2021/2/15	2021/2/21	3664	9595					88	703		0	0		1	7				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/9/14			2021/2/22	2021/2/28	7692	17287					147	850		0	0		3	10				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/9/14			2021/3/1	2021/3/7	9606	26893					97	947		0	0		0	10				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/9/14			2021/3/8	2021/3/14	11419	38312					103	1050		1	1		2	12				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/9/7			2021/3/15	2021/3/21	13035	51347					79	1129		2	3		1	13				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/9/7			2021/3/22	2021/3/28	12852	64199					61	1190		1	4		1	14				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/8/17			2021/3/29	2021/4/4	12146	76345					23	1213		0	4		3	17				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/9/14			2021/4/5	2021/4/11	9431	85776					23	1236		1	5		1	18				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/8/11			2021/4/12	2021/4/18	9621	95397					36	1272		2	7		2	20				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/9/7			2021/4/19	2021/4/25	9913	105310					32	1304		6	13		4	24				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/9/14			2021/4/26	2021/5/2	8806	114116					24	1328		12	25		2	26				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/7/7			2021/5/3	2021/5/9	5832	119948					3	1331		24	49		3	29				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/8/17			2021/5/10	2021/5/16	3801	123749					0	1331		10	59		4	33				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/8/24			2021/5/17	2021/5/23	2664	126413					7	1338		10	69		8	41				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/8/24			2021/5/24	2021/5/30	1959	128372					5	1343		27	96		26	67				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/8/24			2021/5/31	2021/6/6	1610	129982					5	1348		27	123		64	131				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/8/24			2021/6/7	2021/6/13	1044	131026					0	1348		19	142		194	325				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/8/3			2021/6/14	2021/6/20	441	131467					0	1348		0	142		305	630				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/8/24			2021/6/21	2021/6/27	202	131669					0	1348		1	143		268	898				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/9/7			2021/6/28	2021/7/4	113	131782					0	1348		1	144		354	1252				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/8/31			2021/7/5	2021/7/11	87	131869					0	1348		2	146		739	1991				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/9/14			2021/7/12	2021/7/18	73	131942					1	1349		1	147		1567	3558				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/8/31			2021/7/19	2021/7/25	30	131972					0	1349		1	148		1844	5402				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/9/14			2021/7/26	2021/8/1	15	131987					0	1349		3	151		2460	7862				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/9/14			2021/8/2	2021/8/8	22	132009					0	1349		1	152		2730	10592				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/9/14			2021/8/9	2021/8/15	4	132013					1	1350		1	153		4383	14975				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/9/14			2021/8/16	2021/8/22	5	132018					0	1350		0	153		5593	20568				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/9/14			2021/8/23	2021/8/29	3	132021					0	1350		0	153		6634	27202				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/9/14			2021/8/30	2021/9/5	2	132023					1	1351		1	154		7972	35174				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/9/14			2021/9/6	2021/9/12	3	132026					0	1351		2	156		9271	44445				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/10/27			2021/9/13	2021/9/19	2	132028					0	1351		0	156		7860	52305				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/10/27			2021/9/20	2021/9/26	0	132028					0	1351		0	156		6861	59166				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/10/27			2021/9/27	2021/10/3	1	132029					0	1351		0	156		7005	66171				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/10/27			2021/10/4	2021/10/10	1	132030					0	1351		0	156		6735	72906				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/10/27			2021/10/11	2021/10/17	1	132031					0	1351		0	156		8297	81203				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT	2021/10/27			2021/10/18	2021/10/24	0	132031					0	1351		0	156		10716	91919				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Austria	AUT				2021/10/25	2021/10/31		132033						1351			157			106976				https://www.ages.at/themen/krankheitserreger/coronavirus/sars-cov-2-varianten-in-oesterreich/
EUR	Slovenia	SVN	2021/10/6			2021/9/13	2021/9/26							0	29		0	9		1217	9460				https://www.nlzoh.si/objave/sledenje-razlicicam-sars-cov-2-25/
EUR	Slovenia	SVN	2021/10/12			2021/9/20	2021/10/3							0	29		0	9		1440	10900				https://www.nlzoh.si/objave/sledenje-razlicicam-sars-cov-2-26/
